section#	Drug_1_type	Drug_1_mention	Drug_1_annotation_agent	Drug_1_starting_offset	Drug_1_ending_offset	Drug_2_type	Drug_2_mention	Drug_2_annotation_agent	abbreviation_translation	Drug_2_start_offset	Drug_2_end_offset	DDI_modality	DDI_statement_type	snippit_of_DDI	
5	Active ingredient	Venlafaxine 	consensus set annotator team	5256	5267	Metabolite	2-OH-imipramine 	consensus set annotator team	imipramine 	5322	5337	Negative	Qualitative	did not affect the pharmacokinetics 	consensus set annotator team	5268	5303	39786	
5	Active ingredient	Venlafaxine 	consensus set annotator team	7861	7872	Active ingredient	caffeine 	consensus set annotator team		8033	8041	Negative	Qualitative	did not inhibit the metabolism 	consensus set annotator team	7999	8029	39786	1886
5	Active ingredient	venlafaxine 	consensus set annotator team	11366	11377	Active ingredient	clozapine 	consensus set annotator team		11247	11256	Positive	Qualitative	reports of elevated clozapine levels 	consensus set annotator team	11227	11263	39786	2626
5	Active ingredient	Venlafaxine 	consensus set annotator team	8073	8084	Active ingredient	tolbutamide 	consensus set annotator team		8231	8242	Negative	Quantitative	did not alter the pharmacokinetics 	consensus set annotator team	8169	8203	39786	10635
5	Active ingredient	venlafaxine 	consensus set annotator team	7370	7381	Active ingredient	terfenadine 	consensus set annotator team		7479	7490	Negative	Qualitative	did not inhibit the metabolism 	consensus set annotator team	7382	7412	39786	42330
5	Active ingredient	venlafaxine 	consensus set annotator team	7370	7381	Active ingredient	diazepam 	consensus set annotator team		7465	7473	Negative	Qualitative	did not inhibit the metabolism 	consensus set annotator team	7382	7412	39786	3322
5	Active ingredient	venlafaxine 	consensus set annotator team	7370	7381	Active ingredient	alprazolam 	consensus set annotator team		7453	7463	Negative	Qualitative	did not inhibit the metabolism 	consensus set annotator team	7382	7412	39786	596
5	Active ingredient	venlafaxine 	consensus set annotator team	7082	7093	Active ingredient	risperidone 	consensus set annotator team		7195	7206	Negative	Qualitative	did not significantly alter the pharmacokinetic profile of the total active moiety 	consensus set annotator team	7111	7193	39786	35636
5	Active ingredient	Indinavir 	consensus set annotator team	7728	7737	Metabolite	ODV 	consensus set annotator team	venlafaxine 	7793	7796	Negative	Qualitative	did not affect the pharmacokinetics 	consensus set annotator team	7738	7773	114289	
5	Active ingredient	Indinavir 	consensus set annotator team	7728	7737	Active ingredient	venlafaxine 	consensus set annotator team		7777	7788	Negative	Qualitative	did not affect the pharmacokinetics 	consensus set annotator team	7738	7773	114289	39786
5	Active ingredient	Venlafaxine 	consensus set annotator team	2535	2546	Active ingredient	lithium 	consensus set annotator team		2588	2595	Negative	Qualitative	no effect on the pharmacokinetics 	consensus set annotator team	2551	2584	39786	6448
5	Active ingredient	ketoconazole 	consensus set annotator team	3872	3884	Active ingredient	venlafaxine 	consensus set annotator team		3921	3932	Positive	Qualitative	resulted in higher plasma concentrations 	consensus set annotator team	4026	4066	6135	39786
5	Active ingredient	venlafaxine 	consensus set annotator team	2187	2198	Active ingredient	haloperidol 	consensus set annotator team		2131	2142	Positive	Quantitative	Cmax increased 88 	consensus set annotator team	2143	2160	39786	5093
5	Active ingredient	ketoconazole 	consensus set annotator team	3872	3884	Metabolite	O-desmethylvenlafaxine 	consensus set annotator team	venlafaxine 	4091	4113	Positive	Qualitative	resulted in higher plasma concentrations 	consensus set annotator team	4026	4066	6135	
5	Active ingredient	ethanol 	consensus set annotator team	51	58	Metabolite	O-desmethylvenlafaxine 	consensus set annotator team	venlafaxine 	126	148	Negative	Qualitative	no effect on the pharmacokinetics 	consensus set annotator team	74	107	448	
5	Active ingredient	diazepam 	consensus set annotator team	1556	1564	Active ingredient	venlafaxine 	consensus set annotator team		1493	1504	Negative	Qualitative	did not appear to affect the pharmacokinetics 	consensus set annotator team	1565	1610	3322	39786
5	Active ingredient	cimetidine 	consensus set annotator team	487	497	Active ingredient	venlafaxine 	consensus set annotator team		502	513	Positive	Qualitative	resulted in inhibition of first-pass metabolism 	consensus set annotator team	553	600	2541	39786
5	Active ingredient	Venlafaxine 	consensus set annotator team	8312	8323	Active ingredient	diazepam 	consensus set annotator team		8358	8366	Negative	Qualitative	did not inhibit the metabolism 	consensus set annotator team	8324	8354	39786	3322
5	Active ingredient	cimetidine 	consensus set annotator team	487	497	Active ingredient	venlafaxine 	consensus set annotator team		662	673	Positive	Quantitative	the exposure (AUC) and maximum concentration (Cmax) of the drug were increased by about 60 	consensus set annotator team	704	794	2541	39786
5	Active ingredient	cimetidine 	consensus set annotator team	826	836	Metabolite	ODV 	consensus set annotator team	venlafaxine 	887	890	Negative	Qualitative	no apparent effect on the pharmacokinetics 	consensus set annotator team	841	883	2541	
5	Active ingredient	ethanol 	consensus set annotator team	51	58	Active ingredient	venlafaxine 	consensus set annotator team		111	122	Negative	Qualitative	no effect on the pharmacokinetics 	consensus set annotator team	74	107	448	39786
5	Active ingredient	Metoprolol 	consensus set annotator team	6118	6128	Active ingredient	venlafaxine 	consensus set annotator team		6174	6185	Negative	Qualitative	did not alter the pharmacokinetic profile 	consensus set annotator team	6129	6170	6918	39786
5	Active ingredient	Venlafaxine 	consensus set annotator team	1881	1892	Active ingredient	haloperidol 	consensus set annotator team		2131	2142	Positive	Quantitative	Cmax increased 88 	consensus set annotator team	2143	2160	39786	5093
5	Active ingredient	lithium 	consensus set annotator team	2456	2463	Active ingredient	venlafaxine 	consensus set annotator team		2365	2376	Negative	Qualitative	pharmacokinetics of venlafaxine administered at 150 mg/day were not affected 	consensus set annotator team	2345	2421	6448	39786
5	Active ingredient	Venlafaxine 	consensus set annotator team	1881	1892	Active ingredient	haloperidol 	consensus set annotator team		2041	2052	Positive	Quantitative	resulted in a 70% increase in haloperidol AUC 	consensus set annotator team	2067	2112	39786	5093
5	Active ingredient	Venlafaxine 	consensus set annotator team	1669	1680	Active ingredient	diazepam 	consensus set annotator team		1737	1745	Negative	Qualitative	did not have any effect 	consensus set annotator team	1686	1709	39786	3322
5	Active ingredient	Metoprolol 	consensus set annotator team	6118	6128	Metabolite	O-desmethylvenlafaxine 	consensus set annotator team	venlafaxine 	6212	6234	Negative	Qualitative	did not alter the pharmacokinetic profile 	consensus set annotator team	6129	6170	6918	
5	Active ingredient	Venlafaxine 	consensus set annotator team	1669	1680	Metabolite	desmethyldiazepam 	consensus set annotator team	diazepam 	1772	1789	Negative	Qualitative	did not have any effect 	consensus set annotator team	1686	1709	39786	3155
5	Active ingredient	diazepam 	consensus set annotator team	1556	1564	Active ingredient	venlafaxine 	consensus set annotator team		1621	1632	Negative	Qualitative	did not appear to affect the pharmacokinetics of either venlafaxine or ODV 	consensus set annotator team	1565	1639	3322	39786
5	Active ingredient	diazepam 	consensus set annotator team	1556	1564	Metabolite	ODV 	consensus set annotator team	venlafaxine 	1636	1639	Negative	Qualitative	did not appear to affect the pharmacokinetics of either venlafaxine or ODV 	consensus set annotator team	1565	1639	3322	
5	Active ingredient	Venlafaxine 	consensus set annotator team	5256	5267	Active ingredient	imipramine 	consensus set annotator team		5307	5317	Negative	Qualitative	did not affect the pharmacokinetics 	consensus set annotator team	5268	5303	39786	5691
7	Active ingredient	Amitriptyline 	consensus set annotator team	534	547	Metabolite	9-hydroxyrisperidone 	consensus set annotator team	risperidone 	618	638	Negative	Qualitative	did not affect the pharmacokinetics 	consensus set annotator team	548	583	704	679314
7	Active ingredient	ranitidine 	consensus set annotator team	696	706	Active ingredient	risperidone 	consensus set annotator team		740	751	Positive	Quantitative	increased the bioavailability of risperidone by 64% and 26 	consensus set annotator team	707	765	9143	35636
7	Active ingredient	risperidone 	consensus set annotator team	4342	4353	Active ingredient	galantamine 	consensus set annotator team		4421	4432	Negative	Qualitative	did not significantly affect the pharmacokinetics 	consensus set annotator team	4354	4403	35636	4637
7	Active ingredient	risperidone 	consensus set annotator team	3315	3326	Active ingredient	erythromycin 	consensus set annotator team		3331	3343	Negative	Qualitative	There were no significant interactions 	consensus set annotator team	3268	3306	35636	4053
7	Active ingredient	risperidone 	consensus set annotator team	1278	1289	Active ingredient	valproate 	consensus set annotator team		1391	1400	Negative	Qualitative	did not affect the pre-dose or average plasma concentrations and exposure (AUC 	consensus set annotator team	1308	1386	35636	40254
7	Active ingredient	risperidone 	consensus set annotator team	1582	1593	Active ingredient	valproate 	consensus set annotator team		1503	1512	Positive	Quantitative	there was a 20% increase in valproate peak plasma concentration (Cmax 	consensus set annotator team	1475	1544	35636	40254
7	Active ingredient	Risperidone 	consensus set annotator team	1609	1620	Active ingredient	digoxin 	consensus set annotator team		1712	1719	Negative	Qualitative	did not show a clinically relevant effect on the pharmacokinetics 	consensus set annotator team	1643	1708	35636	3407
7	Active ingredient	Amitriptyline 	consensus set annotator team	534	547	Active ingredient	risperidone 	consensus set annotator team		587	598	Negative	Qualitative	did not affect the pharmacokinetics 	consensus set annotator team	548	583	704	35636
7	Active ingredient	ranitidine 	consensus set annotator team	883	893	Active ingredient	risperidone 	consensus set annotator team		915	926	Positive	Quantitative	increased the AUC of risperidone and 9-hydroxyrisperidone combined by 20% 	consensus set annotator team	894	967	9143	35636
7	Active ingredient	phenobarbital 	consensus set annotator team	3852	3865	Active ingredient	risperidone 	consensus set annotator team		3872	3883	Positive	Qualitative	may cause similar decreases in the combined plasma concentrations 	consensus set annotator team	3884	3949	8134	35636
7	Active ingredient	rifampin 	consensus set annotator team	3838	3846	Active ingredient	risperidone 	consensus set annotator team		3872	3883	Positive	Qualitative	may cause similar decreases in the combined plasma concentrations 	consensus set annotator team	3884	3949	9384	35636
7	Active ingredient	risperidone 	consensus set annotator team	4342	4353	Active ingredient	galantamine 	consensus set annotator team		4421	4432	Negative	Qualitative	did not significantly affect the pharmacokinetics 	consensus set annotator team	4354	4403	35636	4637
7	Active ingredient	risperidone 	consensus set annotator team	4342	4353	Active ingredient	donepezil 	consensus set annotator team		4407	4416	Negative	Qualitative	did not significantly affect the pharmacokinetics 	consensus set annotator team	4354	4403	35636	135447
7	Active ingredient	Carbamazepine 	consensus set annotator team	3392	3405	Metabolite	9-hydroxyrisperidone 	consensus set annotator team	risperidone 	3492	3512	Positive	Quantitative	decreased the steady-state plasma concentrations of risperidone and 9-hydroxyrisperidone by about 50% 	consensus set annotator team	3424	3525	2002	679314
7	Active ingredient	Carbamazepine 	consensus set annotator team	3392	3405	Active ingredient	risperidone 	consensus set annotator team		3476	3487	Positive	Quantitative	decreased the steady-state plasma concentrations of risperidone and 9-hydroxyrisperidone by about 50% 	consensus set annotator team	3424	3525	2002	35636
7	Active ingredient	phenytoin 	consensus set annotator team	3827	3836	Active ingredient	risperidone 	consensus set annotator team		3872	3883	Positive	Qualitative	may cause similar decreases in the combined plasma concentrations 	consensus set annotator team	3884	3949	8183	35636
7	Active ingredient	risperidone 	consensus set annotator team	3476	3487	Active ingredient	carbamazepine 	consensus set annotator team		3552	3565	Negative	Quantitative	concentrations of carbamazepine did not appear to be affected 	consensus set annotator team	3534	3595	35636	2002
7	Active ingredient	Fluoxetine 	consensus set annotator team	2798	2808	Metabolite	9-hydroxyrisperidone 	consensus set annotator team	risperidone 	2852	2872	Negative	Qualitative	did not affect the plasma concentration 	consensus set annotator team	2809	2848	4493	679314
7	Active ingredient	paroxetine 	consensus set annotator team	2653	2663	Active ingredient	risperidone 	consensus set annotator team		2739	2750	Positive	Quantitative	increase the plasma concentration of risperidone 2.5 to 2.8 fold and 3 to 9 fold 	consensus set annotator team	2702	2782	32937	35636
7	Active ingredient	Paroxetine 	consensus set annotator team	2874	2884	Metabolite	9-hydroxyrisperidone 	consensus set annotator team	risperidone 	2914	2934	Positive	Quantitative	lowered the concentration of 9-hydroxyrisperidone by about 10% 	consensus set annotator team	2885	2947	32937	679314
7	Active ingredient	Cimetidine 	consensus set annotator team	681	691	Active ingredient	risperidone 	consensus set annotator team		740	751	Positive	Quantitative	increased the bioavailability of risperidone by 64% and 26 	consensus set annotator team	707	765	2541	35636
7	Active ingredient	Fluoxetine 	consensus set annotator team	2619	2629	Active ingredient	risperidone 	consensus set annotator team		2739	2750	Positive	Quantitative	increase the plasma concentration of risperidone 2.5 to 2.8 fold and 3 to 9 fold 	consensus set annotator team	2702	2782	4493	35636
7	Active ingredient	clozapine 	consensus set annotator team	1011	1020	Active ingredient	risperidone 	consensus set annotator team		1026	1037	Positive	Qualitative	may decrease the clearance 	consensus set annotator team	1038	1064	2626	35636
7	Active ingredient	risperidone 	consensus set annotator team	1118	1129	Active ingredient	lithium 	consensus set annotator team		1223	1230	Negative	Qualitative	did not affect the exposure (AUC) or peak plasma concentrations (Cmax 	consensus set annotator team	1149	1218	35636	6448
8	Active ingredient	phenobarbital 	consensus set annotator team	5198	5211	Active ingredient	risperidone 	consensus set annotator team		5218	5229	Positive	Qualitative	may cause a decrease in the combined plasma concentrations 	consensus set annotator team	5230	5288	8134	35636
8	Active ingredient	rifampin 	consensus set annotator team	5184	5192	Active ingredient	risperidone 	consensus set annotator team		5218	5229	Positive	Qualitative	may cause a decrease in the combined plasma concentrations 	consensus set annotator team	5230	5288	9384	35636
8	Active ingredient	phenytoin 	consensus set annotator team	5173	5182	Active ingredient	risperidone 	consensus set annotator team		5218	5229	Positive	Qualitative	may cause a decrease in the combined plasma concentrations 	consensus set annotator team	5230	5288	8183	35636
8	Active ingredient	carbamazepine 	consensus set annotator team	5158	5171	Active ingredient	risperidone 	consensus set annotator team		5218	5229	Positive	Qualitative	may cause a decrease in the combined plasma concentrations 	consensus set annotator team	5230	5288	2002	35636
9	Active ingredient	fluvoxamine 	consensus set annotator team	3105	3116	Active ingredient	lorazepam 	consensus set annotator team		3197	3206	Negative	Qualitative	no significant pharmacokinetic interaction 	consensus set annotator team	3236	3278	42355	6470
9	Active ingredient	ethanol 	consensus set annotator team	3578	3585	Active ingredient	fluvoxamine 	consensus set annotator team		3675	3686	Negative	Qualitative	no effect of either drug on the pharmacokinetics or pharmacodynamics of the other 	consensus set annotator team	3719	3800	448	42355
9	Active ingredient	fluvoxamine 	consensus set annotator team	4047	4058	Active ingredient	carbamazepine 	consensus set annotator team		3953	3966	Positive	Qualitative	Elevated carbamazepine levels 	consensus set annotator team	3944	3973	42355	2002
9	Active ingredient	fluvoxamine 	consensus set annotator team	3675	3686	Active ingredient	ethanol 	consensus set annotator team		3578	3585	Negative	Qualitative	no effect of either drug on the pharmacokinetics or pharmacodynamics of the other 	consensus set annotator team	3719	3800	42355	448
9	Active ingredient	fluvoxamine 	consensus set annotator team	4801	4812	Active ingredient	tacrine 	consensus set annotator team		4784	4791	Positive	Quantitative	five- and eight-fold increases in tacrine Cmax and AUC 	consensus set annotator team	4873	4927	42355	10318
9	Active ingredient	fluvoxamine 	consensus set annotator team	6834	6845	Active ingredient	digoxin 	consensus set annotator team		6977	6984	Negative	Qualitative	did not significantly affect the pharmacokinetics 	consensus set annotator team	6887	6936	42355	3407
9	Active ingredient	fluvoxamine 	consensus set annotator team	5416	5427	Active ingredient	clomipramine 	consensus set annotator team		5455	5467	Positive	Qualitative	Significantly increased plasma TCA levels 	consensus set annotator team	5326	5367	42355	2597
9	Active ingredient	fluvoxamine 	consensus set annotator team	7968	7979	Active ingredient	atenolol 	consensus set annotator team		8084	8092	Negative	Qualitative	did not affect the plasma concentrations 	consensus set annotator team	8040	8080	42355	1202
9	Active ingredient	fluvoxamine 	consensus set annotator team	7199	7210	Active ingredient	propranolol 	consensus set annotator team		7351	7362	Positive	Quantitative	resulted in a mean five-fold increase (range 2 to 17) in minimum propranolol plasma concentrations 	consensus set annotator team	7286	7384	42355	8787
9	Active ingredient	fluvoxamine 	consensus set annotator team	5416	5427	Active ingredient	clomipramine 	consensus set annotator team		5455	5467	Positive	Qualitative	Significantly increased plasma TCA levels have been reported 	consensus set annotator team	5326	5386	42355	2597
9	Active ingredient	fluvoxamine 	consensus set annotator team	5416	5427	Active ingredient	amitriptyline 	consensus set annotator team		5440	5453	Positive	Qualitative	Significantly increased plasma TCA levels have been reported 	consensus set annotator team	5326	5386	42355	704
9	Active ingredient	fluvoxamine 	consensus set annotator team	5416	5427	Active ingredient	imipramine 	consensus set annotator team		5471	5481	Positive	Qualitative	Significantly increased plasma TCA levels have been reported 	consensus set annotator team	5326	5386	42355	5691
9	Active ingredient	warfarin 	consensus set annotator team	2402	2410	Active ingredient	fluvoxamine 	consensus set annotator team		2303	2314	Positive	Qualitative	A clinically significant fluvoxamine interaction 	consensus set annotator team	2278	2326	11289	42355
9	Active ingredient	theophylline 	consensus set annotator team	2412	2424	Active ingredient	fluvoxamine 	consensus set annotator team		2303	2314	Positive	Qualitative	A clinically significant fluvoxamine interaction 	consensus set annotator team	2278	2326	10438	42355
9	Active ingredient	phenytoin 	consensus set annotator team	2466	2475	Active ingredient	fluvoxamine 	consensus set annotator team		2303	2314	Positive	Qualitative	A clinically significant fluvoxamine interaction 	consensus set annotator team	2278	2326	8183	42355
9	Active ingredient	omeprazole 	consensus set annotator team	2451	2461	Active ingredient	fluvoxamine 	consensus set annotator team		2303	2314	Positive	Qualitative	A clinically significant fluvoxamine interaction 	consensus set annotator team	2278	2326	7646	42355
9	Active ingredient	lorazepam 	consensus set annotator team	3197	3206	Active ingredient	fluvoxamine 	consensus set annotator team		3105	3116	Negative	Qualitative	no significant pharmacokinetic interaction 	consensus set annotator team	3236	3278	6470	42355
9	Active ingredient	fluvoxamine 	consensus set annotator team	3675	3686	Active ingredient	ethanol 	consensus set annotator team		3578	3585	Negative	Quantitative	revealed no effect of either drug on the pharmacokinetics 	consensus set annotator team	3710	3767	42355	448
9	Active ingredient	pimozide 	consensus set annotator team	2392	2400	Active ingredient	fluvoxamine 	consensus set annotator team		2303	2314	Positive	Qualitative	A clinically significant fluvoxamine interaction 	consensus set annotator team	2278	2326	8331	42355
11	Active ingredient	cimetidine 	consensus set annotator team	83	93	Active ingredient	sertraline 	consensus set annotator team		161	171	Positive	Quantitative	increases in sertraline mean AUC (50%), C max (24%) and half-life (26 	consensus set annotator team	148	217	2541	36437
12	Active ingredient	sertraline 	consensus set annotator team	419	429	Metabolite	desmethyldiazepam 	consensus set annotator team	diazepam 	394	411	Positive	Quantitative	23% increase in T max 	consensus set annotator team	368	389	36437	3155
12	Active ingredient	sertraline 	consensus set annotator team	123	133	Active ingredient	diazepam 	consensus set annotator team		230	238	Positive	Quantitative	32% decrease relative to baseline in diazepam clearance 	consensus set annotator team	193	248	36437	3322
13	Active ingredient	sertraline 	consensus set annotator team	87	97	Active ingredient	lithium 	consensus set annotator team		139	146	Negative	Qualitative	did not significantly alter steady-state lithium levels or the renal clearance 	consensus set annotator team	98	176	36437	6448
14	Active ingredient	sertraline 	consensus set annotator team	66	76	Active ingredient	pimozide 	consensus set annotator team		49	57	Positive	Quantitative	increase in pimozide AUC and C max of about 40% 	consensus set annotator team	146	193	36437	8331
15	Active ingredient	sertraline 	consensus set annotator team	98	108	Active ingredient	phenytoin 	consensus set annotator team		172	181	Negative	Qualitative	does not produce clinically important inhibition of phenytoin metabolism 	consensus set annotator team	120	192	36437	8183
16	Active ingredient	sertraline 	consensus set annotator team	231	241	Active ingredient	cisapride 	consensus set annotator team		315	324	Negative	Qualitative	did not increase plasma concentrations 	consensus set annotator team	242	280	36437	35255
16	Active ingredient	sertraline 	consensus set annotator team	231	241	Active ingredient	terfenadine 	consensus set annotator team		284	295	Negative	Qualitative	did not increase plasma concentrations 	consensus set annotator team	242	280	36437	42330
16	Active ingredient	sertraline 	consensus set annotator team	231	241	Active ingredient	carbamazepine 	consensus set annotator team		297	310	Negative	Qualitative	did not increase plasma concentrations 	consensus set annotator team	242	280	36437	2002
16	Active ingredient	sertraline 	consensus set annotator team	514	524	Active ingredient	cisapride 	consensus set annotator team		490	499	Positive	Quantitative	induces the metabolism of cisapride (cisapride AUC and Cmax were reduced by about 35% 	consensus set annotator team	539	624	36437	35255
17	Active ingredient	sertraline 	consensus set annotator team	70	80	Active ingredient	tolbutamide 	consensus set annotator team		220	231	Positive	Quantitative	16% decrease from baseline in the clearance 	consensus set annotator team	173	216	36437	10635
19	Active ingredient	sertraline 	consensus set annotator team	70	80	Active ingredient	digoxin 	consensus set annotator team		158	165	Negative	Qualitative	did not change serum digoxin levels 	consensus set annotator team	137	172	36437	3407
21	Active ingredient	fluconazole 	consensus set annotator team	333	344	Active ingredient	norethindrone 	consensus set annotator team		511	524	Positive	Qualitative	resulted in small increases in the mean AUCs 	consensus set annotator team	352	396	4450	7514
21	Active ingredient	fluconazole 	consensus set annotator team	333	344	Active ingredient	ethinyl estradiol 	consensus set annotator team		489	506	Positive	Qualitative	resulted in small increases in the mean AUCs 	consensus set annotator team	352	396	4450	4124
22	Active ingredient	fluconazole 	consensus set annotator team	282	293	Active ingredient	ethinyl estradiol 	consensus set annotator team		316	333	Negative	Qualitative	no significant difference in ethinyl estradiol or levonorgestrel AUC 	consensus set annotator team	176	244	4450	4124
22	Active ingredient	fluconazole 	consensus set annotator team	282	293	Active ingredient	levonorgestrel 	consensus set annotator team		226	240	Negative	Qualitative	no significant difference in ethinyl estradiol or levonorgestrel AUC 	consensus set annotator team	176	244	4450	6373
23	Active ingredient	cimetidine 	consensus set annotator team	179	189	Active ingredient	fluconazole 	consensus set annotator team		287	298	Positive	Quantitative	decrease in fluconazole AUC of 13% ? 11% (range: -3.4 to -31%) and Cmax decreased 19% ? 14% (range: -5 to -40% 	consensus set annotator team	275	385	2541	4450
23	Active ingredient	cimetidine 	consensus set annotator team	419	429	Active ingredient	fluconazole 	consensus set annotator team		546	557	Negative	Qualitative	did not affect the bioavailability or pharmacokinetics 	consensus set annotator team	566	620	2541	4450
24	Active ingredient	rifampin 	consensus set annotator team	76	84	Active ingredient	Fluconazole 	consensus set annotator team		435	446	Positive	Quantitative	half-life decreased from 33.4 ? 4.4 hours to 26.8 ? 3.9 hours 	consensus set annotator team	447	508	9384	4450
24	Active ingredient	rifampin 	consensus set annotator team	76	84	Active ingredient	fluconazole 	consensus set annotator team		47	58	Positive	Qualitative	significant decrease in fluconazole AUC 	consensus set annotator team	161	200	9384	4450
25	Active ingredient	fluconazole 	consensus set annotator team	186	197	Active ingredient	phenytoin 	consensus set annotator team		349	358	Positive	Quantitative	increase in phenytoin AUC was 88% 	consensus set annotator team	337	370	4450	8183
26	Active ingredient	fluconazole 	consensus set annotator team	81	92	Active ingredient	cyclosporine 	consensus set annotator team		304	316	Positive	Qualitative	significant increase in cyclosporine AUC, Cmax, Cmin 	consensus set annotator team	280	332	4450	3008
27	Active ingredient	fluconazole 	consensus set annotator team	304	315	Active ingredient	zidovudine 	consensus set annotator team		257	267	Positive	Qualitative	significant increase in zidovudine AUC 	consensus set annotator team	233	271	4450	11413
28	Active ingredient	fluconazole 	consensus set annotator team	155	166	Active ingredient	theophylline 	consensus set annotator team		354	366	Positive	Qualitative	significant increases in theophylline AUC, Cmax, and half-life 	consensus set annotator team	233	295	4450	10438
28	Active ingredient	fluconazole 	consensus set annotator team	155	166	Active ingredient	theophylline 	consensus set annotator team		354	366	Positive	Qualitative	significant increases in theophylline AUC, Cmax, and half-life 	consensus set annotator team	233	295	4450	10438
29	Active ingredient	fluconazole 	consensus set annotator team	142	153	Active ingredient	Tolbutamide 	consensus set annotator team		237	248	Positive	Quantitative	Tolbutamide Cmax increased 11% 	consensus set annotator team	237	267	4450	10635
29	Active ingredient	fluconazole 	consensus set annotator team	142	153	Active ingredient	tolbutamide 	consensus set annotator team		189	200	Positive	Quantitative	increase in tolbutamide AUC of 26% 	consensus set annotator team	177	211	4450	10635
30	Active ingredient	fluconazole 	consensus set annotator team	112	123	Active ingredient	glipizide 	consensus set annotator team		20	29	Positive	Qualitative	The AUC and Cmax of glipizide (2.5 mg single dose) were significantly increased 	consensus set annotator team	0	79	4450	4821
31	Active ingredient	fluconazole 	consensus set annotator team	110	121	Active ingredient	glyburide 	consensus set annotator team		20	29	Positive	Qualitative	The AUC and Cmax of glyburide (5 mg single dose) were significantly increased 	consensus set annotator team	0	77	4450	4815
32	Active ingredient	fluconazole 	consensus set annotator team	636	647	Active ingredient	midazolam 	consensus set annotator team		662	671	Positive	Quantitative	increased the midazolam AUC and Cmax by 259% and 74% 	consensus set annotator team	648	700	4450	6960
32	Active ingredient	Fluconazole 	consensus set annotator team	441	452	Active ingredient	midazolam 	consensus set annotator team		481	490	Positive	Quantitative	reduced the clearance of IV midazolam by 51% 	consensus set annotator team	453	497	4450	6960
