http://purl.bioontology.org/ontology/NDFRT/N0000005803$Benzoic Acid [Chemical/Ingredient]$DB03793$Benzoic Acid$
http://purl.bioontology.org/ontology/NDFRT/N0000005804$Clavulanic Acid [Chemical/Ingredient]$DB00766$Clavulanate$
http://purl.bioontology.org/ontology/NDFRT/N0000005811$Probucol [Chemical/Ingredient]$DB01599$Probucol$
http://purl.bioontology.org/ontology/NDFRT/N0000005813$Procainamide [Chemical/Ingredient]$DB01035$Procainamide$
http://purl.bioontology.org/ontology/NDFRT/N0000005814$Procaine [Chemical/Ingredient]$DB00721$Procaine$
http://purl.bioontology.org/ontology/NDFRT/N0000005818$Procarbazine [Chemical/Ingredient]$DB01168$Procarbazine$
http://purl.bioontology.org/ontology/NDFRT/N0000005819$Phenacetin [Chemical/Ingredient]$DB03783$Phenacetin$
http://purl.bioontology.org/ontology/NDFRT/N0000005820$Diethylstilbestrol [Chemical/Ingredient]$DB00255$Diethylstilbestrol$
http://purl.bioontology.org/ontology/NDFRT/N0000005823$Fenofibrate [Chemical/Ingredient]$DB01039$Fenofibrate$
http://purl.bioontology.org/ontology/NDFRT/N0000005824$Prochlorperazine [Chemical/Ingredient]$DB00433$Prochlorperazine$
http://purl.bioontology.org/ontology/NDFRT/N0000005825$Pargyline [Chemical/Ingredient]$DB01626$Pargyline$
http://purl.bioontology.org/ontology/NDFRT/N0000005827$Amobarbital [Chemical/Ingredient]$DB01351$Amobarbital$
http://purl.bioontology.org/ontology/NDFRT/N0000005828$Cefazolin [Chemical/Ingredient]$DB01327$Cefazolin$
http://purl.bioontology.org/ontology/NDFRT/N0000005830$Allopurinol [Chemical/Ingredient]$DB00437$Allopurinol$
http://purl.bioontology.org/ontology/NDFRT/N0000005832$Amodiaquine [Chemical/Ingredient]$DB00613$Amodiaquine$
http://purl.bioontology.org/ontology/NDFRT/N0000005834$chloroxine [Chemical/Ingredient]$DB01243$Chloroxine$
http://purl.bioontology.org/ontology/NDFRT/N0000005835$Cefotaxime [Chemical/Ingredient]$DB00493$Cefotaxime$
http://purl.bioontology.org/ontology/NDFRT/N0000005838$Amoxapine [Chemical/Ingredient]$DB00543$Amoxapine$
http://purl.bioontology.org/ontology/NDFRT/N0000005841$Potassium Chloride [Chemical/Ingredient]$DB00761$Potassium Chloride$
http://purl.bioontology.org/ontology/NDFRT/N0000005842$Simvastatin [Chemical/Ingredient]$DB00641$Simvastatin$
http://purl.bioontology.org/ontology/NDFRT/N0000005843$ziprasidone [Chemical/Ingredient]$DB00246$Ziprasidone$
http://purl.bioontology.org/ontology/NDFRT/N0000005848$Atovaquone [Chemical/Ingredient]$DB01117$Atovaquone$
http://purl.bioontology.org/ontology/NDFRT/N0000005849$Nevirapine [Chemical/Ingredient]$DB00238$Nevirapine$
http://purl.bioontology.org/ontology/NDFRT/N0000005851$Disulfiram [Chemical/Ingredient]$DB00822$Disulfiram$
http://purl.bioontology.org/ontology/NDFRT/N0000005852$Biotin [Chemical/Ingredient]$DB00121$Biotin$
http://purl.bioontology.org/ontology/NDFRT/N0000005854$Phenazopyridine [Chemical/Ingredient]$DB01438$Phenazopyridine$
http://purl.bioontology.org/ontology/NDFRT/N0000005855$Cefoxitin [Chemical/Ingredient]$DB01331$Cefoxitin$
http://purl.bioontology.org/ontology/NDFRT/N0000005857$Diflunisal [Chemical/Ingredient]$DB00861$Diflunisal$
http://purl.bioontology.org/ontology/NDFRT/N0000005861$Phenelzine [Chemical/Ingredient]$DB00780$Phenelzine$
http://purl.bioontology.org/ontology/NDFRT/N0000005862$Ceftriaxone [Chemical/Ingredient]$DB01212$Ceftriaxone$
http://purl.bioontology.org/ontology/NDFRT/N0000005863$Azlocillin [Chemical/Ingredient]$DB01061$Azlocillin$
http://purl.bioontology.org/ontology/NDFRT/N0000005866$Potassium Iodide [Chemical/Ingredient]$DB06715$Potassium Iodide$
http://purl.bioontology.org/ontology/NDFRT/N0000005867$Lindane [Chemical/Ingredient]$DB00431$Lindane$
http://purl.bioontology.org/ontology/NDFRT/N0000005870$Amphotericin B [Chemical/Ingredient]$DB00681$Amphotericin B$
http://purl.bioontology.org/ontology/NDFRT/N0000005873$Ampicillin [Chemical/Ingredient]$DB00415$Ampicillin$
http://purl.bioontology.org/ontology/NDFRT/N0000005874$alosetron [Chemical/Ingredient]$DB00969$Alosetron$
http://purl.bioontology.org/ontology/NDFRT/N0000005875$zonisamide [Chemical/Ingredient]$DB00909$Zonisamide$
http://purl.bioontology.org/ontology/NDFRT/N0000005876$Aztreonam [Chemical/Ingredient]$DB00355$Aztreonam$
http://purl.bioontology.org/ontology/NDFRT/N0000005883$Tobramycin [Chemical/Ingredient]$DB00684$Tobramycin$
http://purl.bioontology.org/ontology/NDFRT/N0000005884$Cyclizine [Chemical/Ingredient]$DB01176$Cyclizine$
http://purl.bioontology.org/ontology/NDFRT/N0000005890$Streptomycin [Chemical/Ingredient]$DB01082$Streptomycin$
http://purl.bioontology.org/ontology/NDFRT/N0000005892$Ribavirin [Chemical/Ingredient]$DB00811$Ribavirin$
http://purl.bioontology.org/ontology/NDFRT/N0000005893$Phenobarbital [Chemical/Ingredient]$DB01174$Phenobarbital$
http://purl.bioontology.org/ontology/NDFRT/N0000005895$Digitoxin [Chemical/Ingredient]$DB01396$Digitoxin$
http://purl.bioontology.org/ontology/NDFRT/N0000005897$Riboflavin [Chemical/Ingredient]$DB00140$Riboflavin$
http://purl.bioontology.org/ontology/NDFRT/N0000005899$amcinonide [Chemical/Ingredient]$DB00288$Amcinonide$
http://purl.bioontology.org/ontology/NDFRT/N0000005900$Spironolactone [Chemical/Ingredient]$DB00421$Spironolactone$
http://purl.bioontology.org/ontology/NDFRT/N0000005903$Digoxin [Chemical/Ingredient]$DB00390$Digoxin$
http://purl.bioontology.org/ontology/NDFRT/N0000005904$Dicumarol [Chemical/Ingredient]$DB00266$Dicoumarol$
http://purl.bioontology.org/ontology/NDFRT/N0000005906$Benzocaine [Chemical/Ingredient]$DB01086$Benzocaine$
http://purl.bioontology.org/ontology/NDFRT/N0000005907$Amrinone [Chemical/Ingredient]$DB01427$Amrinone$
http://purl.bioontology.org/ontology/NDFRT/N0000005908$Pergolide [Chemical/Ingredient]$DB01186$Pergolide$
http://purl.bioontology.org/ontology/NDFRT/N0000005915$Protriptyline [Chemical/Ingredient]$DB00344$Protriptyline$
http://purl.bioontology.org/ontology/NDFRT/N0000005916$Tolazamide [Chemical/Ingredient]$DB00839$Tolazamide$
http://purl.bioontology.org/ontology/NDFRT/N0000005918$Tolazoline [Chemical/Ingredient]$DB00797$Tolazoline$
http://purl.bioontology.org/ontology/NDFRT/N0000005920$Proflavine [Chemical/Ingredient]$DB01123$Proflavine$
http://purl.bioontology.org/ontology/NDFRT/N0000005923$Tolbutamide [Chemical/Ingredient]$DB01124$Tolbutamide$
http://purl.bioontology.org/ontology/NDFRT/N0000005926$cyclobenzaprine [Chemical/Ingredient]$DB00924$Cyclobenzaprine$
http://purl.bioontology.org/ontology/NDFRT/N0000005928$Tolmetin [Chemical/Ingredient]$DB00500$Tolmetin$
http://purl.bioontology.org/ontology/NDFRT/N0000005933$Tolnaftate [Chemical/Ingredient]$DB00525$Tolnaftate$
http://purl.bioontology.org/ontology/NDFRT/N0000005934$Progesterone [Chemical/Ingredient]$DB00396$Progesterone$
http://purl.bioontology.org/ontology/NDFRT/N0000005935$Phentermine [Chemical/Ingredient]$DB00191$Phentermine$
http://purl.bioontology.org/ontology/NDFRT/N0000005937$Phentolamine [Chemical/Ingredient]$DB00692$Phentolamine$
http://purl.bioontology.org/ontology/NDFRT/N0000005941$Dihydroergotamine [Chemical/Ingredient]$DB00320$Dihydroergotamine$
http://purl.bioontology.org/ontology/NDFRT/N0000005942$Phenylalanine [Chemical/Ingredient]$DB00120$L-Phenylalanine$
http://purl.bioontology.org/ontology/NDFRT/N0000005948$meloxicam [Chemical/Ingredient]$DB00814$Meloxicam$
http://purl.bioontology.org/ontology/NDFRT/N0000005949$Risperidone [Chemical/Ingredient]$DB00734$Risperidone$
http://purl.bioontology.org/ontology/NDFRT/N0000005950$Tretinoin [Chemical/Ingredient]$DB00755$Tretinoin$
http://purl.bioontology.org/ontology/NDFRT/N0000005955$Cycloserine [Chemical/Ingredient]$DB00260$Cycloserine$
http://purl.bioontology.org/ontology/NDFRT/N0000005957$Hydromorphone [Chemical/Ingredient]$DB00327$Hydromorphone$
http://purl.bioontology.org/ontology/NDFRT/N0000005958$capecitabine [Chemical/Ingredient]$DB01101$Capecitabine$
http://purl.bioontology.org/ontology/NDFRT/N0000005959$Phenylbutazone [Chemical/Ingredient]$DB00812$Phenylbutazone$
http://purl.bioontology.org/ontology/NDFRT/N0000005960$Troleandomycin [Chemical/Ingredient]$DB01361$Troleandomycin$
http://purl.bioontology.org/ontology/NDFRT/N0000005963$Chenodeoxycholic Acid [Chemical/Ingredient]$DB06777$Chenodeoxycholic acid$
http://purl.bioontology.org/ontology/NDFRT/N0000005966$Phenylephrine [Chemical/Ingredient]$DB00388$Phenylephrine$
http://purl.bioontology.org/ontology/NDFRT/N0000005970$Dihydrotachysterol [Chemical/Ingredient]$DB01070$Dihydrotachysterol$
http://purl.bioontology.org/ontology/NDFRT/N0000005975$Dihydroxyacetone [Chemical/Ingredient]$DB01775$Dihydroxyacetone$
http://purl.bioontology.org/ontology/NDFRT/N0000005977$Benzphetamine [Chemical/Ingredient]$DB00865$Benzphetamine$
http://purl.bioontology.org/ontology/NDFRT/N0000005979$lamotrigine [Chemical/Ingredient]$DB00555$Lamotrigine$
http://purl.bioontology.org/ontology/NDFRT/N0000005981$Triamcinolone [Chemical/Ingredient]$DB00620$Triamcinolone$
http://purl.bioontology.org/ontology/NDFRT/N0000005982$Scopolamine [Chemical/Ingredient]$DB00747$Scopolamine$
http://purl.bioontology.org/ontology/NDFRT/N0000005985$Triamterene [Chemical/Ingredient]$DB00384$Triamterene$
http://purl.bioontology.org/ontology/NDFRT/N0000005988$Cyproheptadine [Chemical/Ingredient]$DB00434$Cyproheptadine$
http://purl.bioontology.org/ontology/NDFRT/N0000005993$oxybenzone [Chemical/Ingredient]$DB01428$Oxybenzone$
http://purl.bioontology.org/ontology/NDFRT/N0000005995$Proline [Chemical/Ingredient]$DB02853$D-Proline$
http://purl.bioontology.org/ontology/NDFRT/N0000006001$Triazolam [Chemical/Ingredient]$DB00897$Triazolam$
http://purl.bioontology.org/ontology/NDFRT/N0000006003$Pyrazinamide [Chemical/Ingredient]$DB00339$Pyrazinamide$
http://purl.bioontology.org/ontology/NDFRT/N0000006005$Promazine [Chemical/Ingredient]$DB00420$Promazine$
http://purl.bioontology.org/ontology/NDFRT/N0000006006$Antazoline [Chemical/Ingredient]$DB08799$Antazoline$
http://purl.bioontology.org/ontology/NDFRT/N0000006018$torsemide [Chemical/Ingredient]$DB00214$Torasemide$
http://purl.bioontology.org/ontology/NDFRT/N0000006021$Cysteamine [Chemical/Ingredient]$DB00847$Cysteamine$
http://purl.bioontology.org/ontology/NDFRT/N0000006023$Phenytoin [Chemical/Ingredient]$DB00252$Phenytoin$
http://purl.bioontology.org/ontology/NDFRT/N0000006027$linezolid [Chemical/Ingredient]$DB00601$Linezolid$
http://purl.bioontology.org/ontology/NDFRT/N0000006028$Demeclocycline [Chemical/Ingredient]$DB00618$Demeclocycline$
http://purl.bioontology.org/ontology/NDFRT/N0000006029$Cysteine [Chemical/Ingredient]$DB03201$D-Cysteine$
http://purl.bioontology.org/ontology/NDFRT/N0000006036$acetohydroxamic acid [Chemical/Ingredient]$DB00551$Acetohydroxamic Acid$
http://purl.bioontology.org/ontology/NDFRT/N0000006044$paricalcitol [Chemical/Ingredient]$DB00910$Paricalcitol$
http://purl.bioontology.org/ontology/NDFRT/N0000006048$Haloperidol [Chemical/Ingredient]$DB00502$Haloperidol$
http://purl.bioontology.org/ontology/NDFRT/N0000006051$Tubocurarine [Chemical/Ingredient]$DB01199$Tubocurarine$
http://purl.bioontology.org/ontology/NDFRT/N0000006054$Sulfasalazine [Chemical/Ingredient]$DB00795$Sulfasalazine$
http://purl.bioontology.org/ontology/NDFRT/N0000006060$Pyridoxine [Chemical/Ingredient]$DB00165$Pyridoxine$
http://purl.bioontology.org/ontology/NDFRT/N0000006062$Pyrilamine [Chemical/Ingredient]$DB06691$Mepyramine$
http://purl.bioontology.org/ontology/NDFRT/N0000006064$Pyrimethamine [Chemical/Ingredient]$DB00205$Pyrimethamine$
http://purl.bioontology.org/ontology/NDFRT/N0000006066$metharbital [Chemical/Ingredient]$DB00463$Metharbital$
http://purl.bioontology.org/ontology/NDFRT/N0000006068$rescinnamine [Chemical/Ingredient]$DB01180$Rescinnamine$
http://purl.bioontology.org/ontology/NDFRT/N0000006071$Lidocaine [Chemical/Ingredient]$DB05291$lidocaine patch$
http://purl.bioontology.org/ontology/NDFRT/N0000006080$Cytarabine [Chemical/Ingredient]$DB00987$Cytarabine$
http://purl.bioontology.org/ontology/NDFRT/N0000006091$Dopamine [Chemical/Ingredient]$DB00988$Dopamine$
http://purl.bioontology.org/ontology/NDFRT/N0000006096$Cefmetazole [Chemical/Ingredient]$DB00274$Cefmetazole$
http://purl.bioontology.org/ontology/NDFRT/N0000006097$Triclosan [Chemical/Ingredient]$DB08604$Triclosan$
http://purl.bioontology.org/ontology/NDFRT/N0000006106$Pilocarpine [Chemical/Ingredient]$DB01085$Pilocarpine$
http://purl.bioontology.org/ontology/NDFRT/N0000006107$Zalcitabine [Chemical/Ingredient]$DB00943$Zalcitabine$
http://purl.bioontology.org/ontology/NDFRT/N0000006111$Didanosine [Chemical/Ingredient]$DB00900$Didanosine$
http://purl.bioontology.org/ontology/NDFRT/N0000006112$Trifluoperazine [Chemical/Ingredient]$DB00831$Trifluoperazine$
http://purl.bioontology.org/ontology/NDFRT/N0000006115$Pimozide [Chemical/Ingredient]$DB01100$Pimozide$
http://purl.bioontology.org/ontology/NDFRT/N0000006118$butenafine [Chemical/Ingredient]$DB01091$Butenafine$
http://purl.bioontology.org/ontology/NDFRT/N0000006121$brimonidine [Chemical/Ingredient]$DB00484$Brimonidine$
http://purl.bioontology.org/ontology/NDFRT/N0000006122$Trifluridine [Chemical/Ingredient]$DB00432$Trifluridine$
http://purl.bioontology.org/ontology/NDFRT/N0000006126$Triflupromazine [Chemical/Ingredient]$DB00508$Triflupromazine$
http://purl.bioontology.org/ontology/NDFRT/N0000006127$Dexamethasone [Chemical/Ingredient]$DB01234$Dexamethasone$
http://purl.bioontology.org/ontology/NDFRT/N0000006130$bentiromide [Chemical/Ingredient]$DB00522$Bentiromide$
http://purl.bioontology.org/ontology/NDFRT/N0000006137$quetiapine [Chemical/Ingredient]$DB01224$Quetiapine$
http://purl.bioontology.org/ontology/NDFRT/N0000006140$Chloral Hydrate [Chemical/Ingredient]$DB01563$Chloral hydrate$
http://purl.bioontology.org/ontology/NDFRT/N0000006141$Chlorambucil [Chemical/Ingredient]$DB00291$Chlorambucil$
http://purl.bioontology.org/ontology/NDFRT/N0000006152$Tyrosine [Chemical/Ingredient]$DB03839$D-Tyrosine$
http://purl.bioontology.org/ontology/NDFRT/N0000006153$Succinylcholine [Chemical/Ingredient]$DB00202$Succinylcholine$
http://purl.bioontology.org/ontology/NDFRT/N0000006155$Dextroamphetamine [Chemical/Ingredient]$DB01576$Dextroamphetamine$
http://purl.bioontology.org/ontology/NDFRT/N0000006158$benzyl benzoate [Chemical/Ingredient]$DB00676$Benzyl Benzoate$
http://purl.bioontology.org/ontology/NDFRT/N0000006163$Bromocriptine [Chemical/Ingredient]$DB01200$Bromocriptine$
http://purl.bioontology.org/ontology/NDFRT/N0000006165$Triiodothyronine [Chemical/Ingredient]$DB00279$Liothyronine$
http://purl.bioontology.org/ontology/NDFRT/N0000006173$Ephedrine [Chemical/Ingredient]$DB01364$Ephedrine$
http://purl.bioontology.org/ontology/NDFRT/N0000006174$Dextrothyroxine [Chemical/Ingredient]$DB00509$Dextrothyroxine$
http://purl.bioontology.org/ontology/NDFRT/N0000006175$Pipobroman [Chemical/Ingredient]$DB00236$Pipobroman$
http://purl.bioontology.org/ontology/NDFRT/N0000006176$Raloxifene [Chemical/Ingredient]$DB00481$Raloxifene$
http://purl.bioontology.org/ontology/NDFRT/N0000006181$Gallamine Triethiodide [Chemical/Ingredient]$DB00483$Gallamine Triethiodide$
http://purl.bioontology.org/ontology/NDFRT/N0000006186$Edrophonium [Chemical/Ingredient]$DB01010$Edrophonium$
http://purl.bioontology.org/ontology/NDFRT/N0000006187$Trimethadione [Chemical/Ingredient]$DB00347$Trimethadione$
http://purl.bioontology.org/ontology/NDFRT/N0000006192$Edetic Acid [Chemical/Ingredient]$DB00974$Edetic Acid$
http://purl.bioontology.org/ontology/NDFRT/N0000006193$Trimethoprim [Chemical/Ingredient]$DB00440$Trimethoprim$
http://purl.bioontology.org/ontology/NDFRT/N0000006194$Silver Sulfadiazine [Chemical/Ingredient]$DB05245$Silver sulfadiazine$
http://purl.bioontology.org/ontology/NDFRT/N0000006195$Enalapril [Chemical/Ingredient]$DB00584$Enalapril$
http://purl.bioontology.org/ontology/NDFRT/N0000006196$Piroxicam [Chemical/Ingredient]$DB00554$Piroxicam$
http://purl.bioontology.org/ontology/NDFRT/N0000006204$topiramate [Chemical/Ingredient]$DB00273$Topiramate$
http://purl.bioontology.org/ontology/NDFRT/N0000006205$sevoflurane [Chemical/Ingredient]$DB01236$Sevoflurane$
http://purl.bioontology.org/ontology/NDFRT/N0000006209$Desogestrel [Chemical/Ingredient]$DB00304$Desogestrel$
http://purl.bioontology.org/ontology/NDFRT/N0000006220$Testolactone [Chemical/Ingredient]$DB00894$Testolactone$
http://purl.bioontology.org/ontology/NDFRT/N0000006222$Formaldehyde [Chemical/Ingredient]$DB03843$Formaldehyde$
http://purl.bioontology.org/ontology/NDFRT/N0000006226$Testosterone [Chemical/Ingredient]$DB00624$Testosterone$
http://purl.bioontology.org/ontology/NDFRT/N0000006231$olsalazine [Chemical/Ingredient]$DB01250$Olsalazine$
http://purl.bioontology.org/ontology/NDFRT/N0000006235$tazarotene [Chemical/Ingredient]$DB00799$Tazarotene$
http://purl.bioontology.org/ontology/NDFRT/N0000006236$Pipecuronium [Chemical/Ingredient]$DB01338$Pipecuronium$
http://purl.bioontology.org/ontology/NDFRT/N0000006237$Iron [Chemical/Ingredient]$DB01592$Iron$
http://purl.bioontology.org/ontology/NDFRT/N0000006246$bromfenac [Chemical/Ingredient]$DB00963$Bromfenac$
http://purl.bioontology.org/ontology/NDFRT/N0000006250$Valproic Acid [Chemical/Ingredient]$DB00313$Valproic Acid$
http://purl.bioontology.org/ontology/NDFRT/N0000006256$Enoxacin [Chemical/Ingredient]$DB00467$Enoxacin$
http://purl.bioontology.org/ontology/NDFRT/N0000006259$Serine [Chemical/Ingredient]$DB00133$L-Serine$
http://purl.bioontology.org/ontology/NDFRT/N0000006260$Lysine [Chemical/Ingredient]$DB03252$D-Lysine$
http://purl.bioontology.org/ontology/NDFRT/N0000006261$Epinephrine [Chemical/Ingredient]$DB00668$Epinephrine$
http://purl.bioontology.org/ontology/NDFRT/N0000006269$Vitamin A [Chemical/Ingredient]$DB00162$Vitamin A$
http://purl.bioontology.org/ontology/NDFRT/N0000006270$Toremifene [Chemical/Ingredient]$DB00539$Toremifene$
http://purl.bioontology.org/ontology/NDFRT/N0000006271$Vancomycin [Chemical/Ingredient]$DB00512$Vancomycin$
http://purl.bioontology.org/ontology/NDFRT/N0000006275$Tetracycline [Chemical/Ingredient]$DB00759$Tetracycline$
http://purl.bioontology.org/ontology/NDFRT/N0000006280$Cilastatin [Chemical/Ingredient]$DB01597$Cilastatin$
http://purl.bioontology.org/ontology/NDFRT/N0000006283$Tetrahydrocannabinol [Chemical/Ingredient]$DB00470$Dronabinol$
http://purl.bioontology.org/ontology/NDFRT/N0000006285$tirofiban [Chemical/Ingredient]$DB00775$Tirofiban$
http://purl.bioontology.org/ontology/NDFRT/N0000006287$azelaic acid [Chemical/Ingredient]$DB00548$Azelaic Acid$
http://purl.bioontology.org/ontology/NDFRT/N0000006289$Isocarboxazid [Chemical/Ingredient]$DB01247$Isocarboxazid$
http://purl.bioontology.org/ontology/NDFRT/N0000006293$nabumetone [Chemical/Ingredient]$DB00461$Nabumetone$
http://purl.bioontology.org/ontology/NDFRT/N0000006295$Glyburide [Chemical/Ingredient]$DB01016$Glyburide$
http://purl.bioontology.org/ontology/NDFRT/N0000006301$Histidine [Chemical/Ingredient]$DB00117$L-Histidine$
http://purl.bioontology.org/ontology/NDFRT/N0000006303$dapiprazole [Chemical/Ingredient]$DB00298$Dapiprazole$
http://purl.bioontology.org/ontology/NDFRT/N0000006304$Uracil Mustard [Chemical/Ingredient]$DB00791$Uracil mustard$
http://purl.bioontology.org/ontology/NDFRT/N0000006306$Acetylcholine [Chemical/Ingredient]$DB03128$Acetylcholine$
http://purl.bioontology.org/ontology/NDFRT/N0000006308$Isoflurophate [Chemical/Ingredient]$DB00677$Isoflurophate$
http://purl.bioontology.org/ontology/NDFRT/N0000006312$Isoleucine [Chemical/Ingredient]$DB00167$L-Isoleucine$
http://purl.bioontology.org/ontology/NDFRT/N0000006313$Glipizide [Chemical/Ingredient]$DB01067$Glipizide$
http://purl.bioontology.org/ontology/NDFRT/N0000006315$Loratadine [Chemical/Ingredient]$DB00455$Loratadine$
http://purl.bioontology.org/ontology/NDFRT/N0000006317$Cladribine [Chemical/Ingredient]$DB00242$Cladribine$
