drug pair    SemMedDB    DDICorpus2011
http://bio2rdf.org/drugbank:DB00252-http://bio2rdf.org/drugbank:DB00501    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00898-http://bio2rdf.org/drugbank:DB01452    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB01235-http://bio2rdf.org/drugbank:DB01233    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00921-http://bio2rdf.org/drugbank:DB00921    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00695-http://bio2rdf.org/drugbank:DB00328    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00903-http://bio2rdf.org/drugbank:DB00695    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00201-http://bio2rdf.org/drugbank:DB01174    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00252-http://bio2rdf.org/drugbank:DB00951    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00390-http://bio2rdf.org/drugbank:DB01118    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00502-http://bio2rdf.org/drugbank:DB00368    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00668-http://bio2rdf.org/drugbank:DB01170    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00454-http://bio2rdf.org/drugbank:DB00454    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00390-http://bio2rdf.org/drugbank:DB00421    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB04630-http://bio2rdf.org/drugbank:DB01197    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00586-http://bio2rdf.org/drugbank:DB00945    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00252-http://bio2rdf.org/drugbank:DB00199    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00822-http://bio2rdf.org/drugbank:DB00898    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00201-http://bio2rdf.org/drugbank:DB00201    [(None, None)]    [(None, None)]
http://bio2rdf.org/drugbank:DB00390-http://bio2rdf.org/drugbank:DB00782    [(None, None)]    [(None, None)]
